Number,	Size,	Chunk Offset,	File,	SHA-256 Hash
142,	2000 B,	3573011,	Pizigani_1367_Chart_1MB (2).jpg,	d3b8b23f83ab6f4e28b666d807a3dbb9049e1137e9598418ce4e540534ea1bf9
143,	2000 B,	3575011,	Pizigani_1367_Chart_1MB (2).jpg,	bf61d157c5b77edffcf5d7591561bdbe018b78a604402d881eace1e26ae56b8b
144,	2000 B,	3577011,	Pizigani_1367_Chart_1MB (2).jpg,	c126dd00299ce8d8ebd1cd61916d681e9fa6822f4e052d9022affe2b5b2717e2
145,	2000 B,	3579011,	Pizigani_1367_Chart_1MB (2).jpg,	0c9718a04e83b44509fe8e2769f1af672dc69eca5e7ba8221f958b594d8dde18
146,	2000 B,	3581011,	Pizigani_1367_Chart_1MB (2).jpg,	2348a2a2ba0e4b6f4f7895a923ff92f671fa0f623ccd793df7cce6a16db9aa02
147,	2000 B,	3583011,	Pizigani_1367_Chart_1MB (2).jpg,	6b4665d4b06a1bcb72076f9b4a11463637cdeb56bde47a4386f78c722174ff15
148,	2000 B,	3585011,	Pizigani_1367_Chart_1MB (2).jpg,	9f9e517a280a5491e1c39c034e3f33e2a735aef9af0f785e987a60f6336f2e56
149,	2000 B,	3587011,	Pizigani_1367_Chart_1MB (2).jpg,	90f992d1f72e2bbd4271ad06d3e242cbbf92b501acac43a4c3d285ec1bb58d3a
150,	2000 B,	3589011,	Pizigani_1367_Chart_1MB (2).jpg,	b199bd3a1d67ba83baec7a103a66afa01ab48768ffd774eb54297969d12e1515
151,	2000 B,	3591011,	Pizigani_1367_Chart_1MB (2).jpg,	5066c85e188386c0f836c04ce63b90dc9835bb4d350f990276d0e27acd26a8e7
152,	2000 B,	3593011,	Pizigani_1367_Chart_1MB (2).jpg,	e51861ea361d1e22e3582ef31ec1dde5a7d397fa2cd16d7061e13eaf7e8d112a
153,	2000 B,	3595011,	Pizigani_1367_Chart_1MB (2).jpg,	d2d596f66c31cf975e6be9162fa854edf831270d313a1a8d3f57de4b0288a0ce
154,	2000 B,	3597011,	Pizigani_1367_Chart_1MB (2).jpg,	cbd5cf5e06bd5d0a1839b37faceddab5976b7a851caeb1d98170f0b87b125a94
155,	2000 B,	3599011,	Pizigani_1367_Chart_1MB (2).jpg,	258fbec7d581b6139334ea0449ba44b96b04bcfa719ad6d9b09983f31bdb593b
156,	2000 B,	3601011,	Pizigani_1367_Chart_1MB (2).jpg,	330727e974805a6d4a487f116f573d13241ca8ba0ff8f29251c6596e9ad27e38
157,	2000 B,	3603011,	Pizigani_1367_Chart_1MB (2).jpg,	c9352c89809f7c7712e3d435a6f9b5fef63d11d89175f6fe51cecf38b26a7881
158,	2000 B,	3605011,	Pizigani_1367_Chart_1MB (2).jpg,	7b2ab21cda2ac18f89ef33dc557a0812bd5ca16a10a61ec7427e27767125c207
159,	2000 B,	3607011,	Pizigani_1367_Chart_1MB (2).jpg,	8d0b966c297961e7e961909d4db5f3aa99b0460c35c4dc87072f7c8563aa1d7a
160,	2000 B,	3609011,	Pizigani_1367_Chart_1MB (2).jpg,	f9d8241b97a29c9446422e87374264a1183d7dbfc8cae57d110ee868ac04abd8
161,	2000 B,	3611011,	Pizigani_1367_Chart_1MB (2).jpg,	8bffd2aab0129318bdc6c1824f713121638a3f39e81f9e9f6dde67ae34f03217
162,	2000 B,	3613011,	Pizigani_1367_Chart_1MB (2).jpg,	fd96f48ece582d24cd88331015623441f095da736c17e3a31d543200b3948626
163,	2000 B,	3615011,	Pizigani_1367_Chart_1MB (2).jpg,	99ba0728d8093b4632d476ccd63877bd733a68171b0e24a1f8300580e0abfc3e
164,	2000 B,	3617011,	Pizigani_1367_Chart_1MB (2).jpg,	47681f93db9d04ced82e7d84d84f3e7e27bcdfa5e0e2a619bebf07789af0706f
165,	2000 B,	3619011,	Pizigani_1367_Chart_1MB (2).jpg,	647ecf001a62258094db07fc97292a75802c457f6d9daa25e8bae2b007983f74
166,	2000 B,	3621011,	Pizigani_1367_Chart_1MB (2).jpg,	8d85ab03512c756171c473c92b7ba0b9a2259d92e459427f6775551833d971ab
167,	2000 B,	3623011,	Pizigani_1367_Chart_1MB (2).jpg,	72efacb5db98c7b4a932a1f4d1f679613f81aa6ffb9f2954602251f499aa1cc7
168,	2000 B,	3625011,	Pizigani_1367_Chart_1MB (2).jpg,	d601b190abf0a1bba0972b8362b0dd4a539117d8cc4d84176f66f23ce1aa8f5f
169,	2000 B,	3627011,	Pizigani_1367_Chart_1MB (2).jpg,	b69f93a0cb768ed632501708bed5d7eb8dfc181f19900232179a3454e2b4f377
170,	2000 B,	3629011,	Pizigani_1367_Chart_1MB (2).jpg,	31d56f133023eb96b85831a0e31535288d24b46db69306c9b21630744e15bca5
171,	2000 B,	3631011,	Pizigani_1367_Chart_1MB (2).jpg,	492d7576e06dd66e4953cc363e9aac71bff9cf79db0adb1f2e11429beb0d144d
172,	2000 B,	3633011,	Pizigani_1367_Chart_1MB (2).jpg,	c702a3efbdd90773c4c8b4464559462b5736921d917865237a2781e6d5b35c7f
173,	2000 B,	3635011,	Pizigani_1367_Chart_1MB (2).jpg,	c65058db383a061b2f5f0d22082262e1a8ecba517a6eb851ffafdd9b159b10f0
174,	2000 B,	3637011,	Pizigani_1367_Chart_1MB (2).jpg,	3e8fb55d2d240078dd8c9547bb43e26728acfe057859a96f728c9cea20be505b
175,	2000 B,	3639011,	Pizigani_1367_Chart_1MB (2).jpg,	f5045b643e9d9587a978d0f7fca5f32a9cc2e268eaf0a7b29a144c0a7455584f
176,	2000 B,	3641011,	Pizigani_1367_Chart_1MB (2).jpg,	81e14b968ebb8085ce50a2b9908ec47806d763f0f7c3011832c27c4ebe1df908
177,	2000 B,	3643011,	Pizigani_1367_Chart_1MB (2).jpg,	17230aeab6010e6606d4afabcbd9c0a122131a35e32ff0464f71a83c8e307b44
178,	2000 B,	3645011,	Pizigani_1367_Chart_1MB (2).jpg,	4f50da7fccb49da099765b4b5c97e58e72af86bddbe0e4b34f9556d461eaf078
179,	2000 B,	3647011,	Pizigani_1367_Chart_1MB (2).jpg,	c4db8a7075e79141decf20fb604a146a11d1256743caa0ee6569e443dc64c5e8
180,	2000 B,	3649011,	Pizigani_1367_Chart_1MB (2).jpg,	48612084620c90a6f5430215eef40b6bf7e17227ddd153edea4b6ab3fe0048bb
181,	2000 B,	3651011,	Pizigani_1367_Chart_1MB (2).jpg,	230ceb2b23e1a50600e7e5bcaf48489f65617f90d23c0061186b8c10d44e459e
182,	2000 B,	3653011,	Pizigani_1367_Chart_1MB (2).jpg,	06f26faef9731132e485278605a45065afdf7fd12cd7750942ec3fc00b44cc5d
183,	2000 B,	3655011,	Pizigani_1367_Chart_1MB (2).jpg,	54692cb0e4bf9cb2bfc03ddb96720f9f519d089b5f89a489e1fa3a22e5671759
184,	2000 B,	3657011,	Pizigani_1367_Chart_1MB (2).jpg,	3a0c2e8f824cccec4cb3e8c30c35b63c86f11491f54b0625350c7867016382bf
185,	2000 B,	3659011,	Pizigani_1367_Chart_1MB (2).jpg,	951885c173d3c4fb8149ac83b44afcb9c8bd42f14bad0f3074bd4e0ff598c2fe
186,	2000 B,	3661011,	Pizigani_1367_Chart_1MB (2).jpg,	ca2e895c30b1f572397ab1aa7d40969508f83e200f951878fe52f117458638bd
187,	2000 B,	3663011,	Pizigani_1367_Chart_1MB (2).jpg,	1aa49cc3ca550a8fb40c1a459abd0ed01817b2ac6e95e36c005532721d9d9eeb
188,	2000 B,	3665011,	Pizigani_1367_Chart_1MB (2).jpg,	4b934326e83478da70b205cf0e61f0bbc6c3d9186cc733c6f8eb9d441643c5c1
189,	2000 B,	3667011,	Pizigani_1367_Chart_1MB (2).jpg,	9ae55e31fb8591f9cb087a1735e496de4f658ad6cb71d52a87ad4cf96b64bb71
190,	2000 B,	3669011,	Pizigani_1367_Chart_1MB (2).jpg,	8e227542ab8ac0a404a0533e353255c2076da3dc1ba0a4958031233ac914fdee
191,	2000 B,	3671011,	Pizigani_1367_Chart_1MB (2).jpg,	2ea4f9efbf85f79a0928027d053d99fabb1ce9628940cb206edacc5ba9718076
192,	2000 B,	3673011,	Pizigani_1367_Chart_1MB (2).jpg,	86b282278849ed87afd4c6ba958ce9b7bb49bc460f4e1dbc6b6fce5180cfa1b0
193,	2000 B,	3675011,	Pizigani_1367_Chart_1MB (2).jpg,	2fe03136a7d88c00a3991a3b66efa1a5e5319d279eb1dbc230cccc478247722e
194,	2000 B,	3677011,	Pizigani_1367_Chart_1MB (2).jpg,	8063cb8c534256d80fc88fcc7c78c2042638b210ddccb1097c8f4ea61d75f963
195,	2000 B,	3679011,	Pizigani_1367_Chart_1MB (2).jpg,	0388c2005e6d3712ea474422575bd7763fa9bdd3cf52cd8f0c9c19207b02b397
196,	2000 B,	3681011,	Pizigani_1367_Chart_1MB (2).jpg,	5e13b8412699b27b9e86e4b83e3b4d62cf1e1e8840b78574dade8d53deec7810
197,	2000 B,	3683011,	Pizigani_1367_Chart_1MB (2).jpg,	36b7f9589d378873ab5dc40bc5659b1d2d269a5863b5f3338e01827ca83b2c37
198,	2000 B,	3685011,	Pizigani_1367_Chart_1MB (2).jpg,	6907ebc84f6efba6a3af59e9ee25919d1b3d18f0a57046ea3b7109f25972e4ef
199,	2000 B,	3687011,	Pizigani_1367_Chart_1MB (2).jpg,	4e630fefae54ea2cb6ed992604ed9a69d8090d79ce6e1b7346f7a326179ce93a
200,	2000 B,	3689011,	Pizigani_1367_Chart_1MB (2).jpg,	c8f1e79c9a9cad01b723efc8b3a7ac2db6c550c8a4e2083cdd7e5e0bd6afbe99
201,	2000 B,	3691011,	Pizigani_1367_Chart_1MB (2).jpg,	b23f99798dbfe520d3f071dc2796eb2838ae8abf03e35becea129c0489839e6a
202,	2000 B,	3693011,	Pizigani_1367_Chart_1MB (2).jpg,	6c20e1ea58731eca7ebdc3e02d17612833d06bd3968a2c74b4593bdb77c28699
203,	2000 B,	3695011,	Pizigani_1367_Chart_1MB (2).jpg,	18a356e6f73292e3d22028eebb889fa3eb9400a0d0f11231649e5727febb8f56
204,	2000 B,	3697011,	Pizigani_1367_Chart_1MB (2).jpg,	e133c6b7774e82ff1e6cf139ea3049bae291b3df0e7344e5c5fc6bd645e2f47b
205,	2000 B,	3699011,	Pizigani_1367_Chart_1MB (2).jpg,	1d1b31f39548fdf455ad7656588be5f92cbaf16ab5f737d0cc7759ee5303c059
206,	2000 B,	3701011,	Pizigani_1367_Chart_1MB (2).jpg,	41b906b30dc45430b1a6204d755db8f6c42950d21030b24af9178c4ef080b9da
207,	2000 B,	3703011,	Pizigani_1367_Chart_1MB (2).jpg,	8ef3015fe81e1a67ec4e6040655f37fc2aef5ab1c88448baa971e04699185249
208,	2000 B,	3705011,	Pizigani_1367_Chart_1MB (2).jpg,	7054d598cd449a097de028f5964919854e67c98f331a6a30d556c9cfaaeaa14a
209,	2000 B,	3707011,	Pizigani_1367_Chart_1MB (2).jpg,	1e5bee4a350ec6404b053537ce109156b56646be3b321433d13647784e9489f6
210,	2000 B,	3709011,	Pizigani_1367_Chart_1MB (2).jpg,	7632de0fe850aca857893777a61fcb27487801be2806fb388c01d2616068c6f8
211,	2000 B,	3711011,	Pizigani_1367_Chart_1MB (2).jpg,	a41e087dfbd0afb94ae0cc0c47a7deab7f5e05459311ecf049e4a4da05265bd6
212,	2000 B,	3713011,	Pizigani_1367_Chart_1MB (2).jpg,	91182198cfe5b2ea550ed3c98856eeea757eb9635eb486650a3cb490ed712a98
213,	2000 B,	3715011,	Pizigani_1367_Chart_1MB (2).jpg,	21f98c6b1582dfa0d4232223afb46b41437e87f9bd64a6cb6c44dcae05e976c1
214,	2000 B,	3717011,	Pizigani_1367_Chart_1MB (2).jpg,	f4ec681e4c95e3ddb9c48b3515aed54aad4af5d450d2aed42e1b5c19a12d7400
215,	2000 B,	3719011,	Pizigani_1367_Chart_1MB (2).jpg,	9a275b5ce2b58a35d1603d127ee41c5b6dd4b6dfd78836856c05968c03304ffd
216,	2000 B,	3721011,	Pizigani_1367_Chart_1MB (2).jpg,	db4cf2e2b25dcb6790c2bfd0f3a357596a011f1339ea9a7edc64ce9888513e38
217,	2000 B,	3723011,	Pizigani_1367_Chart_1MB (2).jpg,	e4a6087d120cb753bb0aa86e1ae589af3ef2e3c9c1a30be6db2ac6caf120dc7b
218,	2000 B,	3725011,	Pizigani_1367_Chart_1MB (2).jpg,	62fa4c59870e6d89e44a6367a362e8390432d937d9934348edc7546a091ad85c
219,	2000 B,	3727011,	Pizigani_1367_Chart_1MB (2).jpg,	183fd4ac44fc706ae1c5c220c01c152558a33335e32db960026f568bb305e004
220,	2000 B,	3729011,	Pizigani_1367_Chart_1MB (2).jpg,	03435a888771d1307974bb8ae022a38175911462a862e206c6e92fc4c85cc4ed
221,	2000 B,	3731011,	Pizigani_1367_Chart_1MB (2).jpg,	2bf539c19db202bc07fbbed228e353f95cb41210ad973090368423bf22511941
222,	2000 B,	3733011,	Pizigani_1367_Chart_1MB (2).jpg,	fdf791b506fac8fda9d1b9bffcd9f8a16d1322b4e2dc90adea555ad34634ce61
223,	2000 B,	3735011,	Pizigani_1367_Chart_1MB (2).jpg,	39040913e9ca8422edf373aa73a3202ca45b598b41b89a74ec474868502189fd
224,	2000 B,	3737011,	Pizigani_1367_Chart_1MB (2).jpg,	c5b246039f58460f751c183f3b2a207aad999c79d60f0a2816ea3946475bfd39
225,	2000 B,	3739011,	Pizigani_1367_Chart_1MB (2).jpg,	b91689e7243b22a68db026989f37719c5cf12329841bbb8a39ef67c421c9e496
226,	2000 B,	3741011,	Pizigani_1367_Chart_1MB (2).jpg,	f9d24dc600c6e5548d7f98cfeb1f57ad2659489fb300aa560be88e73fecd1e3a
227,	2000 B,	3743011,	Pizigani_1367_Chart_1MB (2).jpg,	bf6703c1066747e499f7f12527699fe8430b0e7e6ae0ec1465a719a0101d1d2e
228,	2000 B,	3745011,	Pizigani_1367_Chart_1MB (2).jpg,	d6f9007848d8bc1ba47a1924a5bd774b7b595abadc703d999544050a155aa7a0
229,	2000 B,	3747011,	Pizigani_1367_Chart_1MB (2).jpg,	2b7be5d7b802bcec24d559c089221f76f5eac5645a3c2a1216a87bfb44fa3832
230,	2000 B,	3749011,	Pizigani_1367_Chart_1MB (2).jpg,	fa7b7ac2ded4b9306570bf6f0d2d43715dfaa351d236adabbcaa813968039725
231,	2000 B,	3751011,	Pizigani_1367_Chart_1MB (2).jpg,	87ce9ea357502b181b4b91bea57066b2639344210710e13e891c61fff7720b92
232,	2000 B,	3753011,	Pizigani_1367_Chart_1MB (2).jpg,	e81ba5a6b2441350a8c1684733e3f556d1c635ab13d2f9839fda17255bc27db9
233,	2000 B,	3755011,	Pizigani_1367_Chart_1MB (2).jpg,	ade0bb830a84e96a9bdf4538cfe931dad4190141bbcf90f0013865fe6a956388
234,	2000 B,	3757011,	Pizigani_1367_Chart_1MB (2).jpg,	a07071af1bb0d650e9b7bc936c39dd0dfd3048c39b95406231c8529ceec4b1e5
235,	2000 B,	3759011,	Pizigani_1367_Chart_1MB (2).jpg,	740aebdadc99f4814b7eefdc5f9c70a75fd68787f11c23267a9c0b8d78fff28d
236,	2000 B,	3761011,	Pizigani_1367_Chart_1MB (2).jpg,	685cc2f4bbb8258a80d232d6772decf89d104b82292b466e3f31ab6004b2f8f5
237,	2000 B,	3763011,	Pizigani_1367_Chart_1MB (2).jpg,	29dcf9121230efd30a542b87e377c861f706573cd8654e1615468be22c5c56ff
238,	2000 B,	3765011,	Pizigani_1367_Chart_1MB (2).jpg,	a94805c76c96453f5d56a3eb98585d06beb26d4bee653f1d66b2ee39164a3729
239,	2000 B,	3767011,	Pizigani_1367_Chart_1MB (2).jpg,	4d7abcc4ea9e489eacfbd39d63dc7ba6714bb9cba6533d2f8b1ba3b1a07b2f3d
240,	2000 B,	3769011,	Pizigani_1367_Chart_1MB (2).jpg,	bcb83a432a82fe79b0d914546af49669ae736e7fa64d93e4c4572cff89db545e
241,	2000 B,	3771011,	Pizigani_1367_Chart_1MB (2).jpg,	fe21a839c36732164ba9358acc48ed25587c08b714c58ebd28d6736b17ebefdc
242,	2000 B,	3773011,	Pizigani_1367_Chart_1MB (2).jpg,	1fa2b3851a5381bcca03ef2eb9643e7ad20a1a00c8433577661879949b997f33
243,	2000 B,	3775011,	Pizigani_1367_Chart_1MB (2).jpg,	9471a7816ff6686619e15d9fa82eb717d02cac28dabfa2e4dd9cc81d9dfa82c2
244,	2000 B,	3777011,	Pizigani_1367_Chart_1MB (2).jpg,	13c1776fa405f3d3dc0c69e6633ef88cc61747d84d03cdd8d2b4b75ad43d2853
245,	2000 B,	3779011,	Pizigani_1367_Chart_1MB (2).jpg,	c8a90e4fbd06364d37f1b3f5d87473ee86f564e7798b3c032f5316f109b5ea41
246,	2000 B,	3781011,	Pizigani_1367_Chart_1MB (2).jpg,	39b4bd9a2c2648e36af186c1ef58a5e80b9cd8c12b25ed539f6ab877d093a37a
247,	2000 B,	3783011,	Pizigani_1367_Chart_1MB (2).jpg,	9275caf704e8de30cb19211f52a315d3c820896b29b6f35e684b7d7949af54cb
248,	2000 B,	3785011,	Pizigani_1367_Chart_1MB (2).jpg,	1f8c677ef05fe15ec3d5a0509fdfa2707f8ab56107060255ee36c64855d4dcd5
249,	2000 B,	3787011,	Pizigani_1367_Chart_1MB (2).jpg,	71c05cc8919f8e554f5308460d46c169ad77507a341fdf3fbd7e4dbb78ff5963
250,	2000 B,	3789011,	Pizigani_1367_Chart_1MB (2).jpg,	9ed6c9f54223efc3723040ed72f830674dd1c5c3f7d0e4dc63da4d0096f3323b
251,	2000 B,	3791011,	Pizigani_1367_Chart_1MB (2).jpg,	a32392e8f78a8155487ddddfa1f0bad3baaef81e108cc8d05062288b6215c491
252,	2000 B,	3793011,	Pizigani_1367_Chart_1MB (2).jpg,	26f0c375b2f745d45b2a9eb5bacc559e7ff1838d4ad3eadb98e25cb0cbc3556d
253,	2000 B,	3795011,	Pizigani_1367_Chart_1MB (2).jpg,	588c5d0c0e65ee42dfe4d432dd8d0173a1c90d018d3e7c5cd02d03cd36487718
254,	2000 B,	3797011,	Pizigani_1367_Chart_1MB (2).jpg,	d415ca3dcb566128c162d500ce3c109afba5b7feda1d1dc196a6af7a7af289a0
255,	2000 B,	3799011,	Pizigani_1367_Chart_1MB (2).jpg,	73dd34776fe9bc33026c4f7e9f6345379d8fd999d849e5f578d68b4f562e973f
256,	2000 B,	3801011,	Pizigani_1367_Chart_1MB (2).jpg,	fbe4068ee4bcf8f1fe90bdd3559d5934fbc317718bcf605421e43d0398499d17
257,	2000 B,	3803011,	Pizigani_1367_Chart_1MB (2).jpg,	92a57256f530cad64aadb84c6523b10fe57be763ecbcaa012e74c94d56730e6a
258,	2000 B,	3805011,	Pizigani_1367_Chart_1MB (2).jpg,	f3b33d18fd59ba68458dee5ad882d9fcb58cd2dd5d16fe924e04644af5a8d3e1
259,	2000 B,	3807011,	Pizigani_1367_Chart_1MB (2).jpg,	0c4a76d162d681abfd697dd601442ff3b0c82d9fc7541dbca1fd63dfda4180b2
260,	2000 B,	3809011,	Pizigani_1367_Chart_1MB (2).jpg,	08e1a67a122b8e6fc8e512a2ca1519c09934c5b4bb2c0578bcbf84ae08cabe35
261,	2000 B,	3811011,	Pizigani_1367_Chart_1MB (2).jpg,	b5db0dbf942f21e034883be066d1861adb25e39f7b695165e51ddfcc25b0c86f
262,	2000 B,	3813011,	Pizigani_1367_Chart_1MB (2).jpg,	c5980eda2094324bd6a9b57fc706ce2ecc396ea8ea493a889169c4b8b1a2a493
263,	2000 B,	3815011,	Pizigani_1367_Chart_1MB (2).jpg,	17a827360d112a6f4499fc9ced08376368a94d2849a130db575eaab107b8408c
264,	2000 B,	3817011,	Pizigani_1367_Chart_1MB (2).jpg,	20ceb0e35aeaeaef041d4be0c970127fd45c476322a426c2382da445b14f6a26
265,	2000 B,	3819011,	Pizigani_1367_Chart_1MB (2).jpg,	538dc9a5a15a912f0a6f89f9109f854c2bcf4e9d30dcb0b4dc5014cf9ed29a06
266,	2000 B,	3821011,	Pizigani_1367_Chart_1MB (2).jpg,	12450f96c904ceb9c9ae20fd71f2d0ce1f050825c3548cbcba293022cfe8002c
267,	2000 B,	3823011,	Pizigani_1367_Chart_1MB (2).jpg,	ad23b6857535a6b3bfcce004d0e813d98074a0df605d6e17b07297399b2d6811
268,	2000 B,	3825011,	Pizigani_1367_Chart_1MB (2).jpg,	5b6840e4c56a64d807e85eb18428dc80c6e16f7b316f27881c72c625d72c657d
269,	2000 B,	3827011,	Pizigani_1367_Chart_1MB (2).jpg,	0326083043c21e4bca8086097c656c829f999bb21346f6f797f37e98e0663315
270,	2000 B,	3829011,	Pizigani_1367_Chart_1MB (2).jpg,	4532994b7cf562b885b85ac2cc4ca79d2742451a2d14dce7af8ee099f027f6f7
271,	2000 B,	3831011,	Pizigani_1367_Chart_1MB (2).jpg,	e263f9af2922886566883e2cf3c6111af2927654798d45d7ef934f9e097f39bd
272,	2000 B,	3833011,	Pizigani_1367_Chart_1MB (2).jpg,	5c7076198c6df3ec9c25f17ce343fec8e945153cf725234990932371ca45eca9
273,	2000 B,	3835011,	Pizigani_1367_Chart_1MB (2).jpg,	7a80d42766ab2698e3aca0c7a7d0061d5a6ed4d18f068a18fdf15705d04fa778
274,	2000 B,	3837011,	Pizigani_1367_Chart_1MB (2).jpg,	2fb0cbf4f126e32341677ceb26df383c54740af04dad6f7ae2e7885cece0668e
275,	2000 B,	3839011,	Pizigani_1367_Chart_1MB (2).jpg,	031b326a17c3e03f1d39304112e9a8f9b9cbaa6bf71dec39203c7d6945aac131
276,	2000 B,	3841011,	Pizigani_1367_Chart_1MB (2).jpg,	3389f089b201c9d079f750c87d58eac8904e2eba02b32a9efe918c7578426228
277,	2000 B,	3843011,	Pizigani_1367_Chart_1MB (2).jpg,	02916b1404c6c24b02014140a2599ce6be0bb76b5f3abaa9492054b31a0a9833
278,	2000 B,	3845011,	Pizigani_1367_Chart_1MB (2).jpg,	fc3ca255fda0b5c6efd89ad5a74872fd3ffcee094eea6a1bf53be55265b03a08
279,	2000 B,	3847011,	Pizigani_1367_Chart_1MB (2).jpg,	6fd85e88ef5408dacb98c7f69ffbf48d89223d416729bb7a241396f4ff7e54bd
280,	2000 B,	3849011,	Pizigani_1367_Chart_1MB (2).jpg,	85eee62af38a7e75adf0f18d6ba92b340ea84bc6e3ab78bf69adaf0d534f4bc7
281,	2000 B,	3851011,	Pizigani_1367_Chart_1MB (2).jpg,	afea9627b3c000d5eb2fa26c7aad8870725d95f88541a0e102f803680fea2941
282,	2000 B,	3853011,	Pizigani_1367_Chart_1MB (2).jpg,	436a81c93fabe52e40b0afb4a06bea9f557ee749eff9fe17f92d8e5b0961d477
283,	2000 B,	3855011,	Pizigani_1367_Chart_1MB (2).jpg,	22c7e7bb29245c6725c06187b8519b9a3e1bddcd30684308ac88884eec92b54c
284,	2000 B,	3857011,	Pizigani_1367_Chart_1MB (2).jpg,	5b05c7d15c4ea075c281ac6a388301f410dc2d2fb2f0b327a52baea59236960f
285,	2000 B,	3859011,	Pizigani_1367_Chart_1MB (2).jpg,	ccbe30685fec0438bf4da5d2b2da31b0142dd7f1458bd5074e2231ba23a4216c
286,	2000 B,	3861011,	Pizigani_1367_Chart_1MB (2).jpg,	328d2db8a3aaa43ae9ec0f83f2a572b3f1b3f05b2cfe17346fb407a4eab8885f
287,	2000 B,	3863011,	Pizigani_1367_Chart_1MB (2).jpg,	c034b83fddd3c6e3f00524076736f24cf2005c234034548f746cc8605c9e84f2
288,	2000 B,	3865011,	Pizigani_1367_Chart_1MB (2).jpg,	a5b0d718795b357e7ef9031af0b9c5339f69429d2823a87e29d96db7d5df4606
289,	2000 B,	3867011,	Pizigani_1367_Chart_1MB (2).jpg,	fa39a64ea4842b1924c0821d96f30b87c8b427164987bf773654b06df9a3c991
290,	2000 B,	3869011,	Pizigani_1367_Chart_1MB (2).jpg,	eaa382b7d3b59a0d5c8dd415e54103e90a42b5d6e24cdcd00ea07460098fbd31
291,	2000 B,	3871011,	Pizigani_1367_Chart_1MB (2).jpg,	0edfaee8992b7144184c8e5e4f3dd98383dbb1b66e08db1c7c0b72bfcf5b516d
292,	2000 B,	3873011,	Pizigani_1367_Chart_1MB (2).jpg,	31771a6f739acf1b7a88631987b64783775ea3748ce8d87172c393f5ca814f30
293,	2000 B,	3875011,	Pizigani_1367_Chart_1MB (2).jpg,	c372e19644b68dde60907928dbdd3af43c10e1dcf69ec645a92df2a6d9bc1b08
294,	2000 B,	3877011,	Pizigani_1367_Chart_1MB (2).jpg,	4dfaed89f4965263d3238a75f8cb191124bfdda933cd890cc688626410b2f344
295,	2000 B,	3879011,	Pizigani_1367_Chart_1MB (2).jpg,	a0c02d059e54a03a548559ad65a903b2ebd5d45e06f138c3413fcfe586a0c7dc
296,	2000 B,	3881011,	Pizigani_1367_Chart_1MB (2).jpg,	9643ae3e0035f16e8164934dcd3506fe6161b2560a0b1b910d5497d226edfa21
297,	2000 B,	3883011,	Pizigani_1367_Chart_1MB (2).jpg,	456c9fca89b7da5845ed1b05c4a3c27981502dff813c0f812b5d23ed44e7a669
298,	2000 B,	3885011,	Pizigani_1367_Chart_1MB (2).jpg,	60706e3042893b10d037b254e0388aff31c8f4cd8eaf8560b89f30190b4bb0d7
299,	2000 B,	3887011,	Pizigani_1367_Chart_1MB (2).jpg,	88af64c744a4a40d6f611dc40826abd2564a3b1b82a29661e7af954b914eb6c7
300,	2000 B,	3889011,	Pizigani_1367_Chart_1MB (2).jpg,	8729728865b5b7467e7aacfa6e72b1fdf22c080ac4598e34b722c2eaa957a78f
301,	2000 B,	3891011,	Pizigani_1367_Chart_1MB (2).jpg,	8a458bc567b33e47ea5d34b9f4c3237098c479fb295137d6db3e60cbf5d425d0
302,	2000 B,	3893011,	Pizigani_1367_Chart_1MB (2).jpg,	775bb4add815d738f9e568d1d77a354bb5017c5e97645dbaadaab00e39390a02
303,	2000 B,	3895011,	Pizigani_1367_Chart_1MB (2).jpg,	87f259650258143faacc743ec8d18cb2bb4116d90c5423f2772f4c956ff234c0
304,	2000 B,	3897011,	Pizigani_1367_Chart_1MB (2).jpg,	1de04fd10d49e81aa8869edf4ce1b33a9a9ad55a1941245ad9c79abb5425a978
305,	2000 B,	3899011,	Pizigani_1367_Chart_1MB (2).jpg,	91075b478c81e2c1ecf70045d8f64d865c4f49efbac80d19056fdffdc2dd8918
306,	2000 B,	3901011,	Pizigani_1367_Chart_1MB (2).jpg,	3c9d3465300b2b156ef1fbea10cefb1a231f480d1472942183d4b53b0c66a1ea
307,	2000 B,	3903011,	Pizigani_1367_Chart_1MB (2).jpg,	4b7262bef3ed740f6b0764bb1e455e22ee8e6a038dcbef9ff638e1f5cf06367a
308,	2000 B,	3905011,	Pizigani_1367_Chart_1MB (2).jpg,	5e3ce14490c4d4f836eb7a11ea522dd12bb98432d99b76f6ee9510b11c4552a4
309,	2000 B,	3907011,	Pizigani_1367_Chart_1MB (2).jpg,	fca37c68810d743d3239974036436a81db344eea3b035b88bf0450ea1a9287a3
310,	2000 B,	3909011,	Pizigani_1367_Chart_1MB (2).jpg,	c2f11948f570a094d59c259f19500f40720fbad671a950ba5da6271e2e6f6130
311,	2000 B,	3911011,	Pizigani_1367_Chart_1MB (2).jpg,	d7587b21a9f35ac1f378d57e9eeff52566f379ce085f24f0b704815300b0bb84
312,	2000 B,	3913011,	Pizigani_1367_Chart_1MB (2).jpg,	2ced32cc91288943b17520e63d7a92b80efa5d859469e7202b1489713cd2634e
313,	2000 B,	3915011,	Pizigani_1367_Chart_1MB (2).jpg,	180844862316ba4411ccd79d9676894d42409c17f826693716f0d57edbfe4827
